Observation id,DE1830,,,,,,,,
,,,,,,,,,
Independent variables,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Analysis from,0.000,to,1816.320,,,,,,
Total length (s),1816.320,,,,,,,,
,,,,,,,,,
Time budget,,,,,,,,,
subject,behavior,modifiers,number,duration,duration_mean,duration_stdev,inter_duration_mean,inter_duration_stdev,% of total length
No focal subject,in syringe,-,1,575.465,575.465,NA,NA,NA,31.7
No focal subject,on syringe,-,1,304.6,304.6,NA,NA,NA,16.8
No focal subject,rock,-,1,899.503,899.503,NA,NA,NA,49.5
No focal subject,leaves,-,0,0,0,NA,-,-,-
No focal subject,sand,-,0,0,0,NA,-,-,-
No focal subject,rock jump,-,1,0,0,0,NA,NA,-
No focal subject,leaf jump,,0,0,0,NA,NA,NA,-
No focal subject,sand jump,,0,0,0,NA,NA,NA,-
No focal subject,wall jump,,0,0,0,NA,NA,NA,-
No focal subject,wall,-,0,0,0,NA,-,-,-
