Observation id,MR18057,,,,,,,,
,,,,,,,,,
Independent variables,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Analysis from,0.000,to,965.020,,,,,,
Total length (s),965.020,,,,,,,,
,,,,,,,,,
Time budget,,,,,,,,,
subject,behavior,modifiers,number,duration,duration_mean,duration_stdev,inter_duration_mean,inter_duration_stdev,% of total length
No focal subject,in syringe,-,1,40.484,40.484,NA,NA,NA,4.2
No focal subject,on syringe,-,1,8.674,8.674,NA,NA,NA,0.9
No focal subject,rock,-,0,0,0,NA,-,-,-
No focal subject,leaves,-,1,899.346,899.346,NA,NA,NA,93.2
No focal subject,sand,-,0,0,0,NA,-,-,-
No focal subject,rock jump,,0,0,0,NA,NA,NA,-
No focal subject,leaf jump,,0,0,0,NA,NA,NA,-
No focal subject,sand jump,,0,0,0,NA,NA,NA,-
No focal subject,wall jump,,0,0,0,NA,NA,NA,-
No focal subject,wall,-,0,0,0,NA,-,-,-
